sample_id,smell,entity_type,repository,path,start_line,code_name,reviews,severity_mean,unanimous,fired_strategy,fired_with_size
5723163,long method,function,git@github.com:apache/tajo.git,/tajo-core/src/main/java/org/apache/tajo/parser/sql/SQLAnalyzer.java,1758,org.apache.tajo.parser.sql.SQLAnalyzer#visitDatetime_literal Datetime_literalContext,2,none,1,0,0
5742756,blob,class,git@github.com:apache/tajo.git,/tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/thirdparty/orc/TreeReaderFactory.java,104,org.apache.tajo.storage.thirdparty.orc.TreeReaderFactory.TreeReader,2,none,1,0,0
5748379,long method,function,git@github.com:apache/tajo.git,/tajo-plan/src/main/java/org/apache/tajo/plan/util/ExprFinder.java,61,org.apache.tajo.plan.util.ExprFinder#visit Context|Stack<Expr>|Expr,2,none,1,0,0
5732518,data class,class,git@github.com:apache/tajo.git,/tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/optimizer/ConstantPool.java,43,org.apache.tajo.org.objectweb.asm.optimizer.ConstantPool,2,none,1,0,0
5732162,feature envy,function,git@github.com:apache/tajo.git,/tajo-plan/src/main/java/org/apache/tajo/plan/joinorder/JoinEdge.java,47,org.apache.tajo.plan.joinorder.JoinEdge#hasJoinQual,2,none,1,0,0
5759451,long method,function,git@github.com:apache/tajo.git,/tajo-storage/tajo-storage-common/src/main/java/org/apache/tajo/storage/TablespaceManager.java,334,org.apache.tajo.storage.TablespaceManager.removeTablespaceForTest String,2,none,1,0,0
5749626,long method,function,git@github.com:apache/tajo.git,/tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/ExternalSortExec.java,352,org.apache.tajo.engine.planner.physical.ExternalSortExec#calculateFanout int|int|int|int,2,none,1,0,0
5760043,long method,function,git@github.com:apache/tajo.git,/tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/util/ASMifier.java,1075,org.apache.tajo.org.objectweb.asm.util.ASMifier#declareFrameTypes int|Object[],2,none,1,0,0
5743113,feature envy,function,git@github.com:apache/tajo.git,/tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/MethodWriter.java,2145,org.apache.tajo.org.objectweb.asm.MethodWriter#resizeInstructions,6,major,0,0,0
5719331,feature envy,function,git@github.com:apache/tajo.git,/tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/util/CheckMethodAdapter.java,1385,org.apache.tajo.org.objectweb.asm.util.CheckMethodAdapter.getLabelField String,2,none,1,0,0
5732513,blob,class,git@github.com:apache/tajo.git,/tajo-core/src/main/java/org/apache/tajo/engine/function/FailFunction.java,32,org.apache.tajo.engine.function.FailFunction,2,none,1,0,0
5731614,feature envy,function,git@github.com:apache/tajo.git,/tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/optimizer/Constant.java,219,org.apache.tajo.org.objectweb.asm.optimizer.Constant#set String|String|Handle|Object[],2,none,1,0,0
5752009,long method,function,git@github.com:apache/tajo.git,/tajo-storage/tajo-storage-jdbc/src/main/java/org/apache/tajo/storage/jdbc/SQLBuilder.java,102,org.apache.tajo.storage.jdbc.SQLBuilder#visit SQLBuilderContext|LogicalNode|Stack<LogicalNode>,2,none,1,0,0
5799314,blob,class,git@github.com:apache/tapestry-5.git,/tapestry-core/src/main/java/org/apache/tapestry5/internal/services/RequestSecurityManagerImpl.java,26,org.apache.tapestry5.internal.services.RequestSecurityManagerImpl,2,none,1,0,0
5799022,blob,class,git@github.com:apache/tapestry-5.git,/tapestry-core/src/main/java/org/apache/tapestry5/corelib/base/AbstractConditional.java,32,org.apache.tapestry5.corelib.base.AbstractConditional,2,none,1,0,0
5798354,long method,function,git@github.com:apache/tapestry-5.git,/plastic/src/external/java/org/apache/tapestry5/internal/plastic/asm/util/Printer.java,736,org.apache.tapestry5.internal.plastic.asm.util.Printer#visitMethodTypeAnnotation int|TypePath|String|boolean,2,none,1,0,0
5798489,feature envy,function,git@github.com:apache/tapestry-5.git,/tapestry-core/src/main/java/org/apache/tapestry5/dom/Html5MarkupModel.java,36,org.apache.tapestry5.dom.Html5MarkupModel.Html5MarkupModel boolean,2,none,1,0,0
5800930,long method,function,git@github.com:apache/tapestry-5.git,/plastic/src/external/java/org/apache/tapestry5/internal/plastic/asm/tree/analysis/SourceValue.java,101,org.apache.tapestry5.internal.plastic.asm.tree.analysis.SourceValue#getSize,2,none,1,0,0
5799553,long method,function,git@github.com:apache/tapestry-5.git,/plastic/src/main/java/org/apache/tapestry5/internal/plastic/AnnotationBuilder.java,38,org.apache.tapestry5.internal.plastic.AnnotationBuilder.AnnotationValueHandler#invoke Object|Method|Object[],2,none,1,0,0
5798457,data class,class,git@github.com:apache/tapestry-5.git,/tapestry-core/src/main/java/org/apache/tapestry5/internal/pageload/DefaultComponentResourceLocator.java,29,org.apache.tapestry5.internal.pageload.DefaultComponentResourceLocator,2,none,1,0,0
5802620,blob,class,git@github.com:apache/tapestry-5.git,/tapestry-core/src/main/java/org/apache/tapestry5/internal/structure/ComponentPageElementImpl.java,189,org.apache.tapestry5.internal.structure.ComponentPageElementImpl.BeginRenderPhase,2,none,1,0,0
5798002,blob,class,git@github.com:apache/tapestry-5.git,/tapestry-core/src/main/java/org/apache/tapestry5/corelib/pages/T5Dashboard.java,27,org.apache.tapestry5.corelib.pages.T5Dashboard,4,minor,0,0,0
5801572,blob,class,git@github.com:apache/tapestry-5.git,/plastic/src/main/java/org/apache/tapestry5/internal/plastic/DelegatingAnnotationAccess.java,13,org.apache.tapestry5.internal.plastic.DelegatingAnnotationAccess,2,none,1,0,0
5801932,long method,function,git@github.com:apache/tapestry-5.git,/tapestry-core/src/main/java/org/apache/tapestry5/internal/TapestryInternalUtils.java,402,org.apache.tapestry5.internal.TapestryInternalUtils.toAsset2 Asset,2,none,1,0,0
5805223,data class,class,git@github.com:apache/tapestry-5.git,/tapestry-ioc/src/main/java/org/apache/tapestry5/ioc/internal/ServiceBinderImpl.java,35,org.apache.tapestry5.ioc.internal.ServiceBinderImpl,2,none,1,0,0
5794903,blob,class,git@github.com:apache/tapestry-5.git,/tapestry-core/src/main/java/org/apache/tapestry5/VersionUtils.java,23,org.apache.tapestry5.VersionUtils,2,none,1,0,0
5786929,blob,class,git@github.com:apache/tez.git,/tez-runtime-library/src/main/java/org/apache/tez/runtime/library/common/writers/UnorderedPartitionedKVWriter.java,89,org.apache.tez.runtime.library.common.writers.UnorderedPartitionedKVWriter,6,major,0,0,1
5788583,long method,function,git@github.com:apache/tez.git,/tez-runtime-library/src/main/java/org/apache/tez/runtime/library/common/shuffle/orderedgrouped/ShuffleHeader.java,88,org.apache.tez.runtime.library.common.shuffle.orderedgrouped.ShuffleHeader#writeLength,2,none,1,0,0
5784280,long method,function,git@github.com:apache/tez.git,/tez-dag/src/main/java/org/apache/tez/dag/app/dag/RootInputInitializerManager.java,297,org.apache.tez.dag.app.dag.RootInputInitializerManager.InputInitializerCallback.InputInitializerCallback InitializerWrapper|EventHandler|TezVertexID,2,none,1,0,0
5782140,long method,function,git@github.com:apache/tez.git,/tez-dag/src/main/java/org/apache/tez/dag/app/dag/impl/VertexImpl.java,4639,org.apache.tez.dag.app.dag.impl.VertexImpl.NoOpVertexManager#onVertexManagerEventReceived VertexManagerEvent,2,none,1,0,0
5782292,long method,function,git@github.com:apache/tez.git,/tez-runtime-library/src/main/java/org/apache/tez/runtime/library/common/security/SecureShuffleUtils.java,111,org.apache.tez.runtime.library.common.security.SecureShuffleUtils.verifyReply String|String|SecretKey,2,none,1,0,0
5780746,long method,function,git@github.com:apache/tez.git,/tez-api/src/main/java/org/apache/tez/common/ReflectionUtils.java,76,org.apache.tez.common.ReflectionUtils.createClazzInstance String,2,none,1,0,0
5785684,long method,function,git@github.com:apache/tez.git,/tez-dag/src/main/java/org/apache/tez/dag/history/events/DAGCommitStartedEvent.java,95,org.apache.tez.dag.history.events.DAGCommitStartedEvent#toSummaryProtoStream OutputStream,2,none,1,0,0
5788107,feature envy,function,git@github.com:apache/tika.git,/tika-parsers/src/main/java/org/apache/tika/parser/ocr/TesseractOCRConfig.java,531,org.apache.tika.parser.ocr.TesseractOCRConfig#getImageMagickPath,2,none,1,0,0
5789396,data class,class,git@github.com:apache/tika.git,/tika-core/src/main/java/org/apache/tika/parser/multiple/SupplementingParser.java,43,org.apache.tika.parser.multiple.SupplementingParser,2,none,1,0,0
5790359,data class,class,git@github.com:apache/tika.git,/tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,38,org.apache.tika.parser.chm.lzx.ChmLzxBlock,2,none,1,0,0
5786274,blob,class,git@github.com:apache/tika.git,/tika-core/src/main/java/org/apache/tika/sax/xpath/XPathParser.java,40,org.apache.tika.sax.xpath.XPathParser,4,minor,0,0,0
5793952,feature envy,function,git@github.com:apache/tika.git,/tika-parsers/src/main/java/org/apache/tika/parser/journal/TEIDOMParser.java,143,org.apache.tika.parser.journal.TEIDOMParser#getMetadataFullAffiliations List<Author>,2,none,1,0,0
5793029,data class,class,git@github.com:apache/tika.git,/tika-core/src/main/java/org/apache/tika/language/LanguageProfile.java,224,org.apache.tika.language.LanguageProfile.Interleaved,8,none,0,0,0
5790828,long method,function,git@github.com:apache/tika.git,/tika-parsers/src/main/java/org/apache/tika/parser/microsoft/WordExtractor.java,248,org.apache.tika.parser.microsoft.WordExtractor#handleHeaderFooter Range[]|String|HWPFDocument|PicturesSource|PicturesTable|XHTMLContentHandler,6,none,0,0,0
5812130,blob,class,git@github.com:apache/tinkerpop.git,/gremlin-core/src/main/java/org/apache/tinkerpop/gremlin/process/traversal/step/util/event/Event.java,217,org.apache.tinkerpop.gremlin.process.traversal.step.util.event.Event.ElementPropertyChangedEvent,2,none,1,0,0
5809960,feature envy,function,git@github.com:apache/tinkerpop.git,/gremlin-core/src/main/java/org/apache/tinkerpop/gremlin/process/traversal/dsl/graph/GraphTraversalSource.java,189,org.apache.tinkerpop.gremlin.process.traversal.dsl.graph.GraphTraversalSource#withSideEffect String|Supplier<A>|BinaryOperator<A>,2,none,1,0,0
5816939,long method,function,git@github.com:apache/tinkerpop.git,/gremlin-core/src/main/java/org/apache/tinkerpop/gremlin/process/traversal/util/TraversalUtil.java,99,"org.apache.tinkerpop.gremlin.process.traversal.util.TraversalUtil.applyAll S|Traversal.Admin<S, E>",6,none,0,0,0
5810647,blob,class,git@github.com:apache/tinkerpop.git,/gremlin-core/src/main/java/org/apache/tinkerpop/gremlin/process/traversal/strategy/decoration/SackStrategy.java,58,org.apache.tinkerpop.gremlin.process.traversal.strategy.decoration.SackStrategy.Builder,6,none,0,0,0
5815298,data class,class,git@github.com:apache/tinkerpop.git,/hadoop-gremlin/src/main/java/org/apache/tinkerpop/gremlin/hadoop/structure/io/graphson/GraphSONInputFormat.java,37,org.apache.tinkerpop.gremlin.hadoop.structure.io.graphson.GraphSONInputFormat,2,none,1,0,0
5818517,blob,class,git@github.com:apache/tinkerpop.git,/gremlin-server/src/main/java/org/apache/tinkerpop/gremlin/server/Channelizer.java,32,org.apache.tinkerpop.gremlin.server.Channelizer,2,none,1,0,0
5816832,blob,class,git@github.com:apache/tinkerpop.git,/gremlin-driver/src/main/java/org/apache/tinkerpop/gremlin/driver/ser/binary/types/BulkSetSerializer.java,34,org.apache.tinkerpop.gremlin.driver.ser.binary.types.BulkSetSerializer,2,none,1,0,0
5818834,feature envy,function,git@github.com:apache/tinkerpop.git,/gremlin-driver/src/main/java/org/apache/tinkerpop/gremlin/driver/ser/GraphSONMessageSerializerV1d0.java,65,org.apache.tinkerpop.gremlin.driver.ser.GraphSONMessageSerializerV1d0#configureBuilder GraphSONMapper.Builder,2,none,1,0,0
5818363,data class,class,git@github.com:apache/tinkerpop.git,/gremlin-core/src/main/java/org/apache/tinkerpop/gremlin/structure/Property.java,129,org.apache.tinkerpop.gremlin.structure.Property.Exceptions,6,none,0,0,0
5808750,blob,class,git@github.com:apache/tinkerpop.git,/gremlin-core/src/main/java/org/apache/tinkerpop/gremlin/process/traversal/step/sideEffect/SideEffectStep.java,28,org.apache.tinkerpop.gremlin.process.traversal.step.sideEffect.SideEffectStep,2,none,1,0,0
5839091,blob,class,git@github.com:apache/tomcat.git,/java/org/apache/catalina/valves/AbstractAccessLogValve.java,1535,org.apache.catalina.valves.AbstractAccessLogValve.SessionAttributeElement,2,none,1,0,0
5839770,blob,class,git@github.com:apache/tomcat.git,/java/org/apache/catalina/tribes/group/interceptors/EncryptInterceptor.java,630,org.apache.catalina.tribes.group.interceptors.EncryptInterceptor.ChannelConfigException,2,none,1,0,0
5841731,long method,function,git@github.com:apache/tomcat.git,/java/org/apache/catalina/startup/VersionLoggerListener.java,55,org.apache.catalina.startup.VersionLoggerListener#setLogArgs boolean,2,none,1,0,0
5840527,feature envy,function,git@github.com:apache/tomcat.git,/java/org/apache/el/parser/ELParser.java,140,org.apache.el.parser.ELParser#DynamicExpression,4,minor,0,0,0
5839532,feature envy,function,git@github.com:apache/tomcat.git,/java/org/apache/tomcat/util/net/SSLHostConfig.java,818,org.apache.tomcat.util.net.SSLHostConfig.adjustRelativePath String,2,none,1,0,0
5855407,blob,class,git@github.com:apache/tomcat.git,/java/org/apache/tomcat/dbcp/dbcp2/managed/XAConnectionFactory.java,33,org.apache.tomcat.dbcp.dbcp2.managed.XAConnectionFactory,2,none,1,0,0
5839980,feature envy,function,git@github.com:apache/tomcat.git,/java/org/apache/tomcat/util/descriptor/web/ContextResourceLink.java,94,org.apache.tomcat.util.descriptor.web.ContextResourceLink#equals Object,8,none,0,0,0
5855589,long method,function,git@github.com:apache/tomcat.git,/java/org/apache/catalina/ha/session/DeltaSession.java,412,org.apache.catalina.ha.session.DeltaSession#endAccess,8,minor,0,0,0
5855387,long method,function,git@github.com:apache/tomcat.git,/java/org/apache/tomcat/dbcp/dbcp2/datasources/PerUserPoolDataSource.java,1085,"org.apache.tomcat.dbcp.dbcp2.datasources.PerUserPoolDataSource#setPerUserTestWhileIdle Map<String, Boolean>",2,none,1,0,0
5844151,blob,class,git@github.com:apache/tomcat.git,/webapps/examples/WEB-INF/classes/websocket/drawboard/Client.java,37,websocket.drawboard.Client,2,none,1,0,0
5836088,long method,function,git@github.com:apache/tomcat.git,/java/org/apache/jasper/compiler/AttributeParser.java,118,org.apache.jasper.compiler.AttributeParser#getUnquoted,2,none,1,0,0
5832184,long method,function,git@github.com:apache/tomcat.git,/java/org/apache/tomcat/dbcp/dbcp2/PoolingConnection.java,499,org.apache.tomcat.dbcp.dbcp2.PoolingConnection#prepareStatement String|int|int,2,none,1,0,0
5843392,long method,function,git@github.com:apache/tomcat.git,/java/org/apache/tomcat/util/json/JavaCharStream.java,475,org.apache.tomcat.util.json.JavaCharStream.JavaCharStream java.io.InputStream|String|int|int|int,2,none,1,0,0
5832025,data class,class,git@github.com:apache/tomcat.git,/java/org/apache/tomcat/jni/Socket.java,27,org.apache.tomcat.jni.Socket,8,minor,0,0,0
5843574,feature envy,function,git@github.com:apache/tomcat.git,/java/org/apache/catalina/tribes/membership/MembershipProviderBase.java,40,org.apache.catalina.tribes.membership.MembershipProviderBase#hasMembers,2,none,1,0,0
5836057,data class,class,git@github.com:apache/tomcat.git,/java/org/apache/catalina/ha/context/ReplicatedContext.java,198,org.apache.catalina.ha.context.ReplicatedContext.MultiEnumeration,2,none,1,0,0
5845283,feature envy,function,git@github.com:apache/tomcat.git,/java/org/apache/tomcat/util/descriptor/web/WebXml.java,2397,org.apache.tomcat.util.descriptor.web.WebXml.orderFragments Set<WebXml>|Set<WebXml>,2,none,1,0,0
5845274,long method,function,git@github.com:apache/tomcat.git,/java/org/apache/tomcat/util/descriptor/web/WebXml.java,1961,"org.apache.tomcat.util.descriptor.web.WebXml#mergeResourceMap Map<String, T>|Map<String, T>|Map<String, T>|WebXml",6,minor,0,0,0
5854207,long method,function,git@github.com:apache/tomcat.git,/java/org/apache/jasper/compiler/PageDataImpl.java,667,org.apache.jasper.compiler.PageDataImpl.SecondPassVisitor#escapeCDATA String,2,none,1,0,0
5842829,feature envy,function,git@github.com:apache/tomcat.git,/java/org/apache/catalina/connector/OutputBuffer.java,527,org.apache.catalina.connector.OutputBuffer#write String,2,none,1,0,0
5837941,blob,class,git@github.com:apache/tomcat.git,/java/org/apache/tomcat/util/descriptor/web/FilterDef.java,34,org.apache.tomcat.util.descriptor.web.FilterDef,2,none,1,0,0
