sample_id,smell,variant,fired_pmd,fired_ours,actual
7458584,long method,strategy,0,0,0
7424164,feature envy,law_of_demeter,0,,0
7460703,blob,strategy,0,0,0
7460703,blob,with_size,0,0,0
7465309,blob,strategy,0,0,0
7465309,blob,with_size,0,0,0
7478016,feature envy,law_of_demeter,0,,0
7486125,feature envy,law_of_demeter,0,,0
7496171,long method,strategy,0,0,0
7501823,long method,strategy,0,0,0
7513430,blob,strategy,0,0,0
7513430,blob,with_size,0,0,0
7515654,long method,strategy,0,0,0
7513758,feature envy,law_of_demeter,0,,0
7513487,long method,strategy,0,0,0
7517076,long method,strategy,0,0,0
7496363,blob,strategy,1,1,1
7496363,blob,with_size,1,1,1
7441493,blob,strategy,0,0,0
7441493,blob,with_size,0,0,0
7491946,long method,strategy,0,0,0
7418065,blob,strategy,0,0,1
7418065,blob,with_size,0,0,1
7480589,data class,strategy,0,0,0
7438576,blob,strategy,0,0,0
7438576,blob,with_size,0,0,0
7451699,long method,strategy,0,0,0
7399428,blob,strategy,0,0,1
7399428,blob,with_size,0,1,1
7486357,data class,strategy,0,0,0
7396410,data class,strategy,0,0,0
7413961,data class,strategy,0,0,1
7475455,long method,strategy,0,0,0
7393053,blob,strategy,0,0,0
7393053,blob,with_size,0,0,0
7492767,long method,strategy,1,1,1
7395810,data class,strategy,1,0,0
7451069,feature envy,law_of_demeter,0,,0
7452621,blob,strategy,0,0,0
7452621,blob,with_size,0,1,0
7429354,blob,strategy,0,0,0
7429354,blob,with_size,0,0,0
7467151,long method,strategy,0,0,0
7414155,blob,strategy,0,0,0
7414155,blob,with_size,0,0,0
7518556,long method,strategy,0,0,0
7399310,feature envy,law_of_demeter,0,,0
7413911,long method,strategy,0,0,0
7403028,long method,strategy,0,0,0
7436139,feature envy,law_of_demeter,0,,0
7495736,feature envy,law_of_demeter,0,,0
7465296,blob,strategy,0,0,0
7465296,blob,with_size,0,0,0
7445434,long method,strategy,0,0,0
7452135,data class,strategy,0,0,0
7400506,feature envy,law_of_demeter,0,,0
7501833,blob,strategy,0,0,0
7501833,blob,with_size,0,0,0
7394017,blob,strategy,0,0,0
7394017,blob,with_size,0,0,0
7437145,blob,strategy,0,0,0
7437145,blob,with_size,0,0,0
7512464,data class,strategy,0,0,0
7394379,blob,strategy,0,0,0
7394379,blob,with_size,0,0,0
7492805,blob,strategy,0,0,0
7492805,blob,with_size,0,0,0
7440963,feature envy,law_of_demeter,0,,0
7513555,blob,strategy,0,0,0
7513555,blob,with_size,0,0,0
7406616,data class,strategy,0,0,0
7454098,blob,strategy,0,0,0
7454098,blob,with_size,0,0,0
7511055,data class,strategy,0,0,0
7451347,blob,strategy,0,0,0
7451347,blob,with_size,0,0,0
7434990,data class,strategy,0,0,0
7441078,blob,strategy,0,0,0
7441078,blob,with_size,0,0,0
7462222,blob,strategy,0,0,0
7462222,blob,with_size,0,0,0
7465317,long method,strategy,0,0,0
7198476,long method,strategy,0,0,0
7198785,feature envy,law_of_demeter,0,,0
7196784,long method,strategy,0,0,0
7196708,data class,strategy,0,0,0
7197017,long method,strategy,0,0,0
7197198,feature envy,law_of_demeter,0,,0
7198305,data class,strategy,0,0,1
7198779,data class,strategy,0,0,0
7205422,long method,strategy,0,0,0
7201007,blob,strategy,0,0,0
7201007,blob,with_size,0,0,0
7200142,blob,strategy,0,0,0
7200142,blob,with_size,0,0,0
7204833,long method,strategy,0,0,0
7204338,long method,strategy,0,0,0
7204450,blob,strategy,0,0,0
7204450,blob,with_size,0,0,0
7204508,feature envy,law_of_demeter,0,,0
7205731,feature envy,law_of_demeter,0,,0
7205348,feature envy,law_of_demeter,0,,0
7204626,data class,strategy,0,0,0
7205580,long method,strategy,0,0,1
7201768,feature envy,law_of_demeter,0,,1
7205803,long method,strategy,0,0,0
7197581,long method,strategy,0,1,1
7186067,long method,strategy,0,0,1
7200879,blob,strategy,0,0,0
7200879,blob,with_size,0,0,0
7190715,blob,strategy,0,0,0
7190715,blob,with_size,0,0,0
7207168,long method,strategy,0,0,0
7185320,blob,strategy,0,0,0
7185320,blob,with_size,0,0,0
7201055,data class,strategy,0,0,0
7195523,long method,strategy,0,0,0
7196750,feature envy,law_of_demeter,0,,0
7207869,long method,strategy,0,0,0
7197234,long method,strategy,0,0,0
7199388,blob,strategy,0,0,0
7199388,blob,with_size,0,0,0
7196538,blob,strategy,0,0,0
7196538,blob,with_size,0,0,0
7186027,blob,strategy,0,0,0
7186027,blob,with_size,0,0,0
7206504,data class,strategy,0,0,1
7188781,blob,strategy,0,0,0
7188781,blob,with_size,0,0,0
7187010,long method,strategy,0,0,0
7185831,long method,strategy,0,0,0
7195480,data class,strategy,0,0,0
7186496,long method,strategy,0,0,0
7188797,blob,strategy,0,0,0
7188797,blob,with_size,0,0,0
7179618,data class,strategy,0,0,0
7182108,data class,strategy,0,0,1
7180104,feature envy,law_of_demeter,0,,0
7183873,data class,strategy,0,0,0
7184071,long method,strategy,1,1,1
7269783,data class,strategy,0,0,0
7272514,feature envy,law_of_demeter,0,,0
7273316,feature envy,law_of_demeter,0,,0
7273013,feature envy,law_of_demeter,1,,0
7272444,data class,strategy,0,0,0
7273813,feature envy,law_of_demeter,0,,0
7274207,blob,strategy,0,0,1
7274207,blob,with_size,0,0,1
7257331,blob,strategy,0,0,0
7257331,blob,with_size,0,0,0
7247219,blob,strategy,0,0,1
7247219,blob,with_size,0,0,1
7272610,feature envy,law_of_demeter,0,,0
7249097,blob,strategy,0,0,0
7249097,blob,with_size,0,0,0
7273237,long method,strategy,0,0,0
7245998,blob,strategy,0,0,0
7245998,blob,with_size,0,0,0
7255045,feature envy,law_of_demeter,0,,0
7247159,data class,strategy,0,0,0
7251791,data class,strategy,0,0,0
7268054,long method,strategy,0,0,0
7255679,long method,strategy,0,0,0
7267070,long method,strategy,0,0,0
7245995,long method,strategy,0,0,0
7276259,feature envy,law_of_demeter,0,,0
7248409,feature envy,law_of_demeter,0,,0
7254154,blob,strategy,0,0,0
7254154,blob,with_size,0,0,0
7257899,long method,strategy,0,0,1
7265565,blob,strategy,0,0,0
7265565,blob,with_size,0,0,0
7274451,data class,strategy,0,0,1
7270024,long method,strategy,0,0,0
7246708,long method,strategy,0,0,0
7269177,blob,strategy,0,0,0
7269177,blob,with_size,0,0,0
7274045,feature envy,law_of_demeter,0,,0
7254402,long method,strategy,0,0,0
7210387,feature envy,law_of_demeter,0,,0
7210083,blob,strategy,0,0,1
7210083,blob,with_size,0,0,1
7209681,feature envy,law_of_demeter,0,,0
7211250,long method,strategy,0,0,0
7211700,data class,strategy,0,0,0
7215246,long method,strategy,0,0,0
7214745,long method,strategy,0,0,0
7214444,blob,strategy,0,0,0
7214444,blob,with_size,0,0,0
7216175,data class,strategy,0,0,0
7218982,feature envy,law_of_demeter,0,,0
7228058,data class,strategy,0,0,1
7225000,feature envy,law_of_demeter,0,,0
7222257,feature envy,law_of_demeter,0,,0
7227811,data class,strategy,0,0,0
7221713,long method,strategy,0,0,0
7228404,feature envy,law_of_demeter,0,,0
7229219,feature envy,law_of_demeter,0,,0
7229362,feature envy,law_of_demeter,0,,0
7229025,blob,strategy,0,0,0
7229025,blob,with_size,0,0,0
7231342,long method,strategy,0,0,0
7238349,feature envy,law_of_demeter,0,,0
7237730,blob,strategy,0,0,0
7237730,blob,with_size,0,0,0
7231644,long method,strategy,0,0,0
7239385,blob,strategy,0,0,1
7239385,blob,with_size,0,0,1
7234731,feature envy,law_of_demeter,0,,0
7236664,long method,strategy,0,0,0
7231995,long method,strategy,0,0,0
7232869,long method,strategy,0,0,0
7240692,data class,strategy,0,1,1
7235982,data class,strategy,0,0,0
7233373,feature envy,law_of_demeter,0,,0
7236147,blob,strategy,0,0,0
7236147,blob,with_size,0,0,0
7233796,long method,strategy,0,0,0
7529982,blob,strategy,0,0,0
7529982,blob,with_size,0,0,0
7284429,long method,strategy,0,0,0
7287653,long method,strategy,0,0,0
7284688,feature envy,law_of_demeter,0,,0
7286228,blob,strategy,0,0,0
7286228,blob,with_size,0,0,0
7290109,data class,strategy,0,0,0
7294696,long method,strategy,0,0,0
7294753,long method,strategy,0,0,0
7294889,feature envy,law_of_demeter,0,,0
7294593,blob,strategy,0,0,0
7294593,blob,with_size,0,0,0
7294947,blob,strategy,0,0,1
7294947,blob,with_size,0,0,1
7291517,feature envy,law_of_demeter,1,,1
7291569,long method,strategy,0,0,0
7295107,blob,strategy,0,0,1
7295107,blob,with_size,0,0,1
7294182,long method,strategy,0,0,0
7294667,feature envy,law_of_demeter,0,,0
7294422,long method,strategy,0,0,0
7293098,blob,strategy,0,0,0
7293098,blob,with_size,0,0,0
7298628,data class,strategy,0,0,0
7298896,long method,strategy,0,0,0
7300150,data class,strategy,0,0,1
7306360,long method,strategy,0,0,0
7307669,data class,strategy,0,0,1
7307441,blob,strategy,0,0,1
7307441,blob,with_size,0,0,1
7308132,blob,strategy,0,0,0
7308132,blob,with_size,0,0,0
7326860,blob,strategy,0,0,0
7326860,blob,with_size,0,0,0
7325700,feature envy,law_of_demeter,0,,0
7330361,data class,strategy,0,0,0
7369780,blob,strategy,0,0,1
7369780,blob,with_size,0,0,1
7374061,long method,strategy,0,0,0
7373962,feature envy,law_of_demeter,0,,0
7373964,blob,strategy,0,0,0
7373964,blob,with_size,0,0,0
7375322,long method,strategy,0,0,0
7373999,blob,strategy,0,0,0
7373999,blob,with_size,0,0,0
7375884,data class,strategy,0,0,0
7377296,blob,strategy,0,0,0
7377296,blob,with_size,0,0,0
7374778,data class,strategy,0,0,0
7375915,blob,strategy,0,0,0
7375915,blob,with_size,0,0,0
7381763,blob,strategy,0,0,0
7381763,blob,with_size,0,0,0
7381518,data class,strategy,0,0,0
7370553,data class,strategy,0,0,0
7376354,blob,strategy,0,0,0
7376354,blob,with_size,0,0,0
7377288,blob,strategy,0,0,0
7377288,blob,with_size,0,0,0
7385102,feature envy,law_of_demeter,0,,0
7379244,data class,strategy,0,0,0
7386739,feature envy,law_of_demeter,0,,0
7372240,blob,strategy,1,0,1
7372240,blob,with_size,1,1,1
7388482,long method,strategy,0,0,0
7389374,long method,strategy,0,0,0
7387764,blob,strategy,0,0,0
7387764,blob,with_size,0,0,0
7385364,long method,strategy,0,0,0
7372146,data class,strategy,0,0,0
7378490,long method,strategy,0,0,1
7372565,long method,strategy,0,0,0
7375581,long method,strategy,0,0,0
7369379,blob,strategy,0,0,0
7369379,blob,with_size,0,0,0
7351641,blob,strategy,0,0,1
7351641,blob,with_size,0,0,1
7351843,data class,strategy,1,0,0
7361930,data class,strategy,0,0,0
7360627,feature envy,law_of_demeter,0,,0
7377589,long method,strategy,0,0,0
7377189,long method,strategy,0,0,0
7379790,feature envy,law_of_demeter,0,,0
7379441,feature envy,law_of_demeter,0,,0
7386253,blob,strategy,0,0,1
7386253,blob,with_size,0,0,1
7385876,long method,strategy,0,0,0
7391055,blob,strategy,0,0,1
7391055,blob,with_size,0,0,1
7391660,long method,strategy,0,0,0
7391521,blob,strategy,0,0,0
7391521,blob,with_size,0,0,0
7457996,blob,strategy,0,0,1
7457996,blob,with_size,0,0,1
7457519,blob,strategy,0,0,0
7457519,blob,with_size,0,0,0
7476496,blob,strategy,0,0,0
7476496,blob,with_size,0,0,0
7473205,long method,strategy,0,0,0
7477969,blob,strategy,0,0,0
7477969,blob,with_size,0,0,0
7468700,blob,strategy,0,0,1
7468700,blob,with_size,0,0,1
7478608,blob,strategy,0,0,0
7478608,blob,with_size,0,0,0
7483452,feature envy,law_of_demeter,0,,0
7482808,blob,strategy,0,0,0
7482808,blob,with_size,0,0,0
7483890,feature envy,law_of_demeter,0,,0
7483476,feature envy,law_of_demeter,0,,0
7485370,feature envy,law_of_demeter,0,,0
7484147,long method,strategy,0,0,0
7482898,data class,strategy,0,0,0
7471737,blob,strategy,0,0,0
7471737,blob,with_size,0,0,0
7484156,blob,strategy,0,0,0
7484156,blob,with_size,0,0,0
7481501,blob,strategy,0,0,1
7481501,blob,with_size,0,0,1
7461973,blob,strategy,0,0,0
7461973,blob,with_size,0,0,0
7468395,blob,strategy,0,0,0
7468395,blob,with_size,0,0,0
7476486,long method,strategy,0,0,0
7455354,blob,strategy,0,0,0
7455354,blob,with_size,0,0,0
7482780,blob,strategy,0,0,0
7482780,blob,with_size,0,0,0
7455825,blob,strategy,0,0,0
7455825,blob,with_size,0,0,0
7460730,blob,strategy,0,0,0
7460730,blob,with_size,0,0,0
7482608,blob,strategy,0,0,1
7482608,blob,with_size,0,0,1
7463516,data class,strategy,0,0,1
7455167,blob,strategy,0,0,0
7455167,blob,with_size,0,0,0
7476183,blob,strategy,0,0,0
7476183,blob,with_size,0,0,0
7409026,long method,strategy,0,0,0
7416098,feature envy,law_of_demeter,0,,0
7416545,long method,strategy,0,0,0
7410927,data class,strategy,0,0,0
7410446,long method,strategy,0,0,0
7420655,long method,strategy,0,0,0
7412708,data class,strategy,0,0,0
7426271,feature envy,law_of_demeter,0,,0
7428769,blob,strategy,0,0,1
7428769,blob,with_size,0,0,1
7432284,long method,strategy,0,1,1
7446885,blob,strategy,0,0,1
7446885,blob,with_size,0,0,1
7447081,blob,strategy,0,0,0
7447081,blob,with_size,0,0,0
7446209,blob,strategy,0,0,0
7446209,blob,with_size,0,0,0
7446120,blob,strategy,0,0,0
7446120,blob,with_size,0,0,0
7450485,blob,strategy,0,0,0
7450485,blob,with_size,0,0,0
7469146,long method,strategy,0,0,0
7471950,blob,strategy,0,0,0
7471950,blob,with_size,0,0,0
7465368,blob,strategy,0,0,0
7465368,blob,with_size,0,0,0
7492060,long method,strategy,0,0,0
7501187,blob,strategy,0,0,1
7501187,blob,with_size,0,0,1
7502933,long method,strategy,0,0,0
8213437,feature envy,law_of_demeter,0,,0
8213293,data class,strategy,0,0,0
8212971,blob,strategy,0,0,0
8212971,blob,with_size,0,0,0
8212330,blob,strategy,0,0,0
8212330,blob,with_size,0,0,0
8214224,data class,strategy,0,0,0
8212082,long method,strategy,0,0,0
7577346,feature envy,law_of_demeter,0,,0
7576371,long method,strategy,0,1,1
7591041,blob,strategy,0,0,0
7591041,blob,with_size,0,0,0
7576345,data class,strategy,0,0,0
7589426,long method,strategy,0,0,0
7588699,feature envy,law_of_demeter,0,,1
7588956,feature envy,law_of_demeter,0,,1
7586207,blob,strategy,0,0,0
7586207,blob,with_size,0,0,0
7613058,data class,strategy,0,0,0
7577692,feature envy,law_of_demeter,0,,0
7605003,blob,strategy,0,0,1
7605003,blob,with_size,0,0,1
7583462,data class,strategy,0,0,0
7599209,blob,strategy,0,0,0
7599209,blob,with_size,0,0,0
7593524,long method,strategy,0,0,0
7581323,feature envy,law_of_demeter,0,,0
7563790,blob,strategy,1,0,0
7563790,blob,with_size,1,1,0
7560859,long method,strategy,0,0,0
7580470,long method,strategy,0,0,1
7584763,long method,strategy,0,0,0
7580167,long method,strategy,0,0,0
7561940,data class,strategy,0,0,1
7563653,feature envy,law_of_demeter,0,,0
7568142,feature envy,law_of_demeter,0,,0
7570873,blob,strategy,0,0,0
7570873,blob,with_size,0,0,0
7581965,long method,strategy,0,0,1
7564300,blob,strategy,0,0,0
7564300,blob,with_size,0,0,0
7581956,long method,strategy,0,0,0
7563057,blob,strategy,1,1,1
7563057,blob,with_size,1,1,1
7574549,feature envy,law_of_demeter,0,,0
7568688,blob,strategy,0,0,0
7568688,blob,with_size,0,0,0
7563795,long method,strategy,0,1,1
7563593,blob,strategy,0,0,0
7563593,blob,with_size,0,0,0
7619908,blob,strategy,0,0,0
7619908,blob,with_size,0,0,0
7586356,feature envy,law_of_demeter,0,,0
7564248,blob,strategy,0,0,0
7564248,blob,with_size,0,0,0
7588520,data class,strategy,1,0,1
7584816,data class,strategy,0,0,0
7523131,long method,strategy,0,0,0
7522826,feature envy,law_of_demeter,0,,0
7523283,data class,strategy,0,0,1
7520782,long method,strategy,0,0,0
7521109,blob,strategy,0,0,0
7521109,blob,with_size,0,0,0
7526716,long method,strategy,0,0,0
7525557,data class,strategy,0,0,0
7525975,long method,strategy,0,0,0
7628549,long method,strategy,0,0,0
7627967,long method,strategy,0,0,0
7625090,feature envy,law_of_demeter,0,,0
7628757,long method,strategy,0,0,0
7633041,data class,strategy,0,0,0
7634280,data class,strategy,0,0,0
7636168,data class,strategy,0,0,0
7626113,data class,strategy,0,0,0
7640021,data class,strategy,0,0,0
7633038,data class,strategy,0,0,0
7628568,long method,strategy,0,0,0
7612278,blob,strategy,0,0,0
7612278,blob,with_size,0,0,0
7619958,data class,strategy,0,0,0
7621803,long method,strategy,0,0,0
7617518,blob,strategy,0,0,0
7617518,blob,with_size,0,0,0
7610926,long method,strategy,0,0,0
7638064,feature envy,law_of_demeter,0,,0
7623277,blob,strategy,0,0,1
7623277,blob,with_size,0,0,1
7633445,blob,strategy,0,0,0
7633445,blob,with_size,0,0,0
7602224,feature envy,law_of_demeter,0,,0
7613495,blob,strategy,0,0,0
7613495,blob,with_size,0,0,0
7622719,feature envy,law_of_demeter,0,,0
7630180,data class,strategy,0,0,0
7638207,data class,strategy,0,0,1
7619442,long method,strategy,0,0,0
7631100,blob,strategy,0,0,1
7631100,blob,with_size,0,0,1
7605359,data class,strategy,0,0,0
7604836,long method,strategy,0,0,0
7528188,blob,strategy,0,0,0
7528188,blob,with_size,0,0,0
7527099,blob,strategy,0,0,0
7527099,blob,with_size,0,0,0
7528643,long method,strategy,0,0,0
7530504,long method,strategy,0,0,0
7533998,long method,strategy,0,0,0
7533683,long method,strategy,0,0,0
7549648,data class,strategy,0,0,0
7553936,data class,strategy,0,0,0
7548776,data class,strategy,0,0,1
7551760,feature envy,law_of_demeter,0,,0
7548967,data class,strategy,0,0,0
7544867,blob,strategy,0,0,0
7544867,blob,with_size,0,0,0
7543232,long method,strategy,0,0,0
7553034,blob,strategy,0,0,0
7553034,blob,with_size,0,0,0
7554762,long method,strategy,0,0,1
7538101,long method,strategy,0,0,0
7538561,blob,strategy,0,0,0
7538561,blob,with_size,0,0,0
7540579,long method,strategy,0,0,0
7539038,blob,strategy,0,0,0
7539038,blob,with_size,0,0,0
7540589,blob,strategy,0,0,0
7540589,blob,with_size,0,0,0
7542000,feature envy,law_of_demeter,0,,0
7539853,feature envy,law_of_demeter,0,,0
7539445,long method,strategy,0,0,0
7540312,long method,strategy,0,0,0
7541111,blob,strategy,0,0,0
7541111,blob,with_size,0,0,0
7542297,long method,strategy,0,0,1
7539523,blob,strategy,0,0,0
7539523,blob,with_size,0,0,0
7538873,blob,strategy,0,0,0
7538873,blob,with_size,0,0,0
7546490,feature envy,law_of_demeter,0,,0
7557707,data class,strategy,0,0,0
7558115,long method,strategy,0,0,0
7558669,data class,strategy,0,0,0
7558740,blob,strategy,0,0,0
7558740,blob,with_size,0,0,0
7600324,data class,strategy,0,0,0
7587149,long method,strategy,0,0,0
7609535,data class,strategy,0,0,1
7592195,long method,strategy,0,0,0
7594410,data class,strategy,0,0,0
7590824,data class,strategy,0,0,0
7594427,blob,strategy,0,0,0
7594427,blob,with_size,0,0,0
7592205,feature envy,law_of_demeter,0,,0
7585761,long method,strategy,0,0,0
7600342,data class,strategy,0,0,0
7599926,feature envy,law_of_demeter,0,,0
7594784,data class,strategy,0,0,0
7595459,feature envy,law_of_demeter,0,,0
7619400,blob,strategy,0,0,0
7619400,blob,with_size,0,0,0
7619076,blob,strategy,0,0,0
7619076,blob,with_size,0,0,0
7618843,long method,strategy,0,0,0
7625447,data class,strategy,0,1,1
7651598,blob,strategy,0,0,0
7651598,blob,with_size,0,0,0
7643849,blob,strategy,0,0,0
7643849,blob,with_size,0,0,0
7650722,data class,strategy,0,0,0
7643210,data class,strategy,0,0,0
7644249,long method,strategy,0,0,1
7649261,blob,strategy,0,0,0
7649261,blob,with_size,0,0,0
7648196,blob,strategy,0,0,0
7648196,blob,with_size,0,0,0
7641912,long method,strategy,0,0,0
7640513,data class,strategy,0,0,0
7645267,feature envy,law_of_demeter,0,,0
7652241,data class,strategy,1,1,1
7654989,blob,strategy,0,0,0
7654989,blob,with_size,0,0,0
7655364,blob,strategy,0,0,0
7655364,blob,with_size,0,0,0
7655847,blob,strategy,0,0,1
7655847,blob,with_size,0,0,1
7655690,data class,strategy,0,0,1
7661107,data class,strategy,0,0,0
7663402,feature envy,law_of_demeter,0,,0
7659358,long method,strategy,0,0,0
7658621,data class,strategy,0,0,0
7659113,blob,strategy,0,0,0
7659113,blob,with_size,0,0,0
7659271,blob,strategy,0,0,0
7659271,blob,with_size,0,0,0
7657534,data class,strategy,0,0,0
7656657,long method,strategy,0,0,0
7666721,blob,strategy,0,0,0
7666721,blob,with_size,0,0,0
7664957,blob,strategy,0,0,0
7664957,blob,with_size,0,0,0
7665235,blob,strategy,0,0,0
7665235,blob,with_size,0,0,0
7681481,blob,strategy,0,0,1
7681481,blob,with_size,0,0,1
7674694,long method,strategy,0,0,0
7686388,blob,strategy,0,0,0
7686388,blob,with_size,0,0,0
7677023,blob,strategy,0,0,1
7677023,blob,with_size,0,0,1
7686662,data class,strategy,0,0,0
7684728,data class,strategy,1,1,1
7678894,feature envy,law_of_demeter,0,,0
7689561,blob,strategy,0,0,1
7689561,blob,with_size,0,0,1
7686456,data class,strategy,0,0,0
7702332,long method,strategy,0,0,1
7706698,feature envy,law_of_demeter,0,,0
7711083,long method,strategy,0,0,0
7710744,long method,strategy,0,0,0
7711363,blob,strategy,0,0,0
7711363,blob,with_size,0,0,0
7718229,long method,strategy,0,0,0
7720851,feature envy,law_of_demeter,0,,0
7720540,long method,strategy,0,0,0
7726338,blob,strategy,0,0,0
7726338,blob,with_size,0,0,0
7721873,data class,strategy,0,0,0
7718829,blob,strategy,0,0,0
7718829,blob,with_size,0,0,0
7725777,data class,strategy,0,0,1
7725751,feature envy,law_of_demeter,0,,0
7726353,blob,strategy,0,0,0
7726353,blob,with_size,0,0,0
7717968,data class,strategy,0,0,0
7720470,blob,strategy,0,0,0
7720470,blob,with_size,0,0,0
7726305,feature envy,law_of_demeter,0,,0
7716255,blob,strategy,0,0,0
7716255,blob,with_size,0,0,0
7717190,long method,strategy,0,0,1
7716650,long method,strategy,0,0,0
7725645,data class,strategy,0,0,1
7728455,blob,strategy,0,0,0
7728455,blob,with_size,0,0,0
7725810,long method,strategy,0,0,0
7728166,feature envy,law_of_demeter,1,,0
7727842,feature envy,law_of_demeter,1,,0
7722604,blob,strategy,0,0,1
7722604,blob,with_size,0,0,1
7727470,long method,strategy,0,0,0
7727545,long method,strategy,0,0,1
