sample_id,repository,smell,entity_type,path,start_line,end_line,class_name,class_kind,entity_name,entity_start_line,entity_end_line,is_constructor,review_count,is_unanimous,severity_mean,severity_max,severity_min,severity_unanimous,smelly_mean,smelly_max,smelly_min,smelly_unanimous,c_AMW,c_ATFD,c_CBO,c_CLOC,c_DIT,c_LCOM,c_LCOM3,c_MAXCC,c_NOAM,c_NOC,c_NOF,c_NOM,c_NOPA,c_RFC,c_TCC,c_WMC,c_WOC,m_ATFD,m_CC,m_CINT,m_FDP,m_LAA,m_MAXNESTING,m_MLOC,m_NOAV,m_NP
5738634,git@github.com:apache/storm.git,data class,class,storm-client/src/jvm/org/apache/storm/generated/Nimbus.java,6217,6283,setBlobMeta,class,setBlobMeta,6217,6283,,10,0,1,3,0,,1,1,0,,2.4,6.0,20.0,51.0,1.0,6.0,0.0,8.0,2.0,0.0,0.0,4.0,0.0,26.0,0.0,12.0,0.6666666666666666,,,,,,,,,
5712111,git@github.com:apache/storm.git,blob,class,storm-client/src/jvm/org/apache/storm/utils/SimpleVersion.java,21,82,SimpleVersion,class,SimpleVersion,21,82,,2,1,0,0,0,0,0,0,0,0,1.7142857142857142,0.0,3.0,39.0,0.0,0.0,0.6666666666666667,3.0,3.0,0.0,3.0,6.0,0.0,17.0,0.6,12.0,0.5,,,,,,,,,
5715127,git@github.com:apache/storm.git,blob,class,storm-client/src/jvm/org/apache/storm/executor/ExecutorTransfer.java,30,113,ExecutorTransfer,class,ExecutorTransfer,30,113,,4,0,1,1,0,,1,1,0,,2.142857142857143,5.0,9.0,48.0,0.0,0.0,0.7428571428571429,4.0,0.0,0.0,7.0,6.0,0.0,34.0,0.8,15.0,1.0,,,,,,,,,
5722403,git@github.com:apache/storm.git,blob,class,external/storm-hdfs/src/main/java/org/apache/storm/hdfs/spout/SequenceFileReader.java,28,209,SequenceFileReader,class,SequenceFileReader,28,209,,6,0,0,1,0,,0,1,0,,1.8333333333333333,2.0,10.0,129.0,1.0,2.0,1.0416666666666667,2.0,1.0,0.0,8.0,4.0,0.0,29.0,0.6666666666666666,11.0,0.6666666666666666,,,,,,,,,
5728323,git@github.com:apache/storm.git,blob,class,examples/storm-starter/src/jvm/org/apache/storm/starter/bolt/AbstractRankerBolt.java,35,103,AbstractRankerBolt,class,AbstractRankerBolt,35,103,,2,1,0,0,0,0,0,0,0,0,1.3,2.0,11.0,42.0,2.0,19.0,1.0833333333333333,3.0,2.0,2.0,6.0,7.0,0.0,20.0,0.0,13.0,1.0,,,,,,,,,
5752094,git@github.com:apache/storm.git,blob,class,storm-webapp/src/main/java/org/apache/storm/daemon/ui/InvalidRequestException.java,21,38,InvalidRequestException,class,InvalidRequestException,21,38,,2,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,,,,,,,,,
5702663,git@github.com:apache/storm.git,long method,function,storm-client/src/jvm/org/apache/storm/topology/StatefulWindowedBoltExecutor.java,60,64,StatefulWindowedBoltExecutor,class,prepare,60,64,0,2,1,0,0,0,0,0,0,0,0,2.380952380952381,13.0,17.0,231.0,1.0,66.0,0.8473684210526317,6.0,4.0,0.0,10.0,20.0,0.0,84.0,0.4,50.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,4.0,4.0,4.0
5702958,git@github.com:apache/storm.git,blob,class,storm-client/src/jvm/org/apache/storm/trident/state/ReadOnlyState.java,15,26,ReadOnlyState,class,ReadOnlyState,15,26,,2,1,0,0,0,0,0,0,0,0,1.0,0.0,2.0,7.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,,,,,,,,,
5668344,git@github.com:apache/streams.git,data class,class,streams-contrib/streams-provider-facebook/src/main/java/org/apache/streams/facebook/provider/pagefeed/FacebookPageFeedDataCollector.java,42,136,FacebookPageFeedDataCollector,class,FacebookPageFeedDataCollector,42,136,,4,0,1,1,0,,1,1,0,,5.2,0.0,15.0,60.0,1.0,4.0,0.9166666666666666,16.0,2.0,0.0,4.0,4.0,0.0,30.0,1.0,26.0,1.0,,,,,,,,,
5668440,git@github.com:apache/streams.git,blob,class,streams-cli/src/main/java/org/apache/streams/cli/RdfFreemarkerCli.java,54,181,RdfFreemarkerCli,class,RdfFreemarkerCli,54,181,,2,1,0,0,0,0,0,0,0,0,3.25,0.0,6.0,93.0,0.0,1.0,0.8333333333333334,9.0,0.0,0.0,3.0,3.0,0.0,24.0,0.0,13.0,1.0,,,,,,,,,
5667095,git@github.com:apache/streams.git,blob,class,streams-pojo/src/main/java/org/apache/streams/data/util/RFC3339Utils.java,35,209,RFC3339Utils,class,RFC3339Utils,35,209,,2,1,0,0,0,0,0,0,0,0,2.111111111111111,0.0,6.0,109.0,0.0,22.0,1.0,6.0,1.0,0.0,17.0,8.0,0.0,44.0,1.0,19.0,0.8333333333333334,,,,,,,,,
5670026,git@github.com:apache/streams.git,blob,class,streams-core/src/main/java/org/apache/streams/core/StreamsDatum.java,30,167,StreamsDatum,class,StreamsDatum,30,167,,8,0,2,3,0,,1,1,0,,1.375,0.0,4.0,80.0,0.0,16.0,0.7454545454545454,8.0,9.0,0.0,5.0,12.0,4.0,31.0,0.3787878787878788,33.0,0.1875,,,,,,,,,
5666367,git@github.com:apache/struts-examples.git,blob,class,annotations/src/main/java/example/actions/RegisterAction.java,15,49,RegisterAction,class,RegisterAction,15,49,,2,1,0,0,0,0,0,0,0,0,1.0,0.0,3.0,15.0,1.0,2.0,0.888888888888889,1.0,2.0,0.0,3.0,4.0,0.0,5.0,0.3333333333333333,4.0,0.5,,,,,,,,,
5690831,git@github.com:apache/struts.git,blob,class,core/src/main/java/com/opensymphony/xwork2/util/OgnlTextParser.java,26,101,OgnlTextParser,class,OgnlTextParser,26,101,,2,1,0,0,0,0,0,0,0,0,21.0,0.0,2.0,51.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,16.0,1.0,21.0,1.0,,,,,,,,,
5693176,git@github.com:apache/struts.git,long method,function,plugins/sitemesh/src/main/java/org/apache/struts2/sitemesh/NoneDecoratorMapper.java,32,38,NoneDecoratorMapper,class,getDecorator,32,38,0,2,1,0,0,0,0,0,0,0,0,2.0,0.0,4.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,0.0,2.0,3.0,0.0,1.0,1.0,4.0,2.0,2.0
5700044,git@github.com:apache/struts.git,long method,function,plugins/embeddedjsp/src/main/java/org/apache/struts2/jasper/compiler/SmapUtil.java,664,704,SmapGenVisitor,class,doSmapText,664,704,0,4,0,1,1,0,,1,1,0,,1.625,10.0,25.0,131.0,1.0,247.0,0.9696969696969696,10.0,0.0,0.0,3.0,23.0,0.0,49.0,0.005263157894736842,39.0,1.0,1.0,10.0,5.0,1.0,0.0,5.0,28.0,11.0,1.0
5693079,git@github.com:apache/struts.git,long method,function,plugins/embeddedjsp/src/main/java/org/apache/struts2/el/parser/AstFunction.java,49,55,AstFunction,class,getOutputName,49,55,0,2,1,0,0,0,0,0,0,0,0,2.111111111111111,3.0,9.0,61.0,2.0,0.0,0.42857142857142855,8.0,4.0,0.0,2.0,8.0,0.0,21.0,0.6071428571428571,19.0,0.5,0.0,2.0,0.0,0.0,1.0,1.0,5.0,2.0,0.0
5698693,git@github.com:apache/struts.git,long method,function,apps/showcase/src/main/java/org/apache/struts2/showcase/hangman/PropertiesVocabSource.java,36,40,PropertiesVocabSource,class,PropertiesVocabSource,36,40,1,2,1,0,0,0,0,0,0,0,0,1.8,3.0,5.0,27.0,0.0,1.0,0.5,4.0,0.0,0.0,2.0,3.0,0.0,17.0,1.0,9.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,3.0,1.0
5689800,git@github.com:apache/struts.git,data class,class,core/src/main/java/org/apache/struts2/factory/StrutsActionProxy.java,28,74,StrutsActionProxy,class,StrutsActionProxy,28,74,,2,1,0,0,0,0,0,0,0,0,1.75,3.0,4.0,26.0,1.0,3.0,1.5,3.0,0.0,0.0,1.0,3.0,0.0,16.0,1.0,7.0,1.0,,,,,,,,,
5690795,git@github.com:apache/struts.git,feature envy,function,apps/showcase/src/main/java/org/apache/struts2/showcase/application/MemoryStorage.java,126,131,MemoryStorage,class,delete,126,131,0,2,1,0,0,0,0,0,0,0,0,2.6,2.0,7.0,64.0,0.0,43.0,1.0,4.0,0.0,0.0,2.0,10.0,0.0,26.0,0.0,26.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,4.0,3.0,1.0
5688699,git@github.com:apache/struts.git,blob,class,core/src/main/java/com/opensymphony/xwork2/config/entities/ResultTypeConfig.java,112,158,Builder,class,Builder,112,158,,2,1,0,0,0,0,0,0,0,0,1.0,5.0,2.0,28.0,0.0,0.0,-0.0,1.0,0.0,0.0,1.0,7.0,0.0,16.0,1.0,9.0,1.0,,,,,,,,,
5690366,git@github.com:apache/struts.git,feature envy,function,plugins/osgi/src/main/java/org/apache/struts2/osgi/BundlePackageLoader.java,70,74,BundleConfigurationProvider,class,BundleConfigurationProvider,70,74,1,2,1,0,0,0,0,0,0,0,0,1.3333333333333333,0.0,6.0,13.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,5.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,5.0,3.0
5687952,git@github.com:apache/struts.git,blob,class,plugins/config-browser/src/main/java/org/apache/struts2/config_browser/ActionNamesAction.java,33,111,ActionNamesAction,class,ActionNamesAction,33,111,,6,0,1,2,0,,1,1,0,,1.3636363636363635,3.0,4.0,42.0,1.0,33.0,0.8833333333333334,3.0,7.0,4.0,6.0,11.0,0.0,21.0,0.2,15.0,0.36363636363636365,,,,,,,,,
5699641,git@github.com:apache/struts.git,data class,class,plugins/embeddedjsp/src/main/java/org/apache/struts2/jasper/compiler/PageDataImpl.java,235,711,SecondPassVisitor,class,SecondPassVisitor,235,711,,2,1,0,0,0,0,0,0,0,0,1.9761904761904763,22.0,40.0,249.0,1.0,736.0,0.9083333333333334,13.0,0.0,0.0,6.0,41.0,0.0,99.0,0.006896551724137931,83.0,1.0,,,,,,,,,
5692616,git@github.com:apache/struts.git,data class,class,core/src/main/java/org/apache/struts2/views/velocity/components/RadioDirective.java,32,40,RadioDirective,class,RadioDirective,32,40,,2,1,0,0,0,0,0,0,0,0,1.0,0.0,6.0,5.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,,,,,,,,,
5698044,git@github.com:apache/struts.git,feature envy,function,core/src/main/java/com/opensymphony/xwork2/ognl/accessor/XWorkMapPropertyAccessor.java,133,144,XWorkMapPropertyAccessor,class,getValue,133,144,0,2,1,0,0,0,0,0,0,0,0,3.25,5.0,9.0,71.0,1.0,8.0,0.7999999999999999,11.0,3.0,0.0,5.0,8.0,0.0,28.0,0.3,26.0,0.4,3.0,4.0,4.0,2.0,0.4,1.0,9.0,10.0,2.0
5681626,git@github.com:apache/struts1.git,blob,class,faces/src/main/java/org/apache/struts/faces/component/MessageComponent.java,35,285,MessageComponent,class,MessageComponent,35,285,,6,0,1,2,0,,1,1,0,,1.6428571428571428,0.0,3.0,77.0,1.0,26.0,0.75,4.0,0.0,0.0,6.0,13.0,0.0,25.0,0.3333333333333333,23.0,1.0,,,,,,,,,
5771277,git@github.com:apache/syncope.git,feature envy,function,client/idrepo/ui/src/main/java/org/apache/syncope/client/ui/commons/ConnIdSpecialName.java,35,37,ConnIdSpecialName,class,ConnIdSpecialName,35,37,1,2,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5768412,git@github.com:apache/syncope.git,blob,class,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/utils/policy/PasswordPolicyException.java,21,32,PasswordPolicyException,class,PasswordPolicyException,21,32,,2,1,0,0,0,0,0,0,0,0,1.0,0.0,1.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,,,,,,,,,
5764315,git@github.com:apache/syncope.git,blob,class,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/anyobject/ARelationship.java,23,25,ARelationship,interface,ARelationship,23,25,,2,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,
5767556,git@github.com:apache/syncope.git,blob,class,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPADynRealmMembership.java,30,79,JPADynRealmMembership,class,JPADynRealmMembership,30,79,,10,0,1,3,0,,1,1,0,,1.0,0.0,6.0,31.0,2.0,9.0,0.96,1.0,4.0,0.0,5.0,6.0,0.0,7.0,0.2,6.0,0.3333333333333333,,,,,,,,,
5768802,git@github.com:apache/syncope.git,long method,function,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAReportExecDAO.java,168,176,JPAReportExecDAO,class,delete,168,176,0,2,1,0,0,0,0,0,0,0,0,2.4166666666666665,6.0,9.0,97.0,1.0,66.0,0.0,9.0,0.0,0.0,0.0,12.0,0.0,53.0,0.0,29.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,6.0,2.0,1.0
5768014,git@github.com:apache/syncope.git,long method,function,ext/saml2sp/client-console/src/main/java/org/apache/syncope/client/console/panels/SAML2IdPsDirectoryPanel.java,325,330,SAML2IdPsProvider,class,iterator,325,330,0,2,1,0,0,0,0,0,0,0,0,1.0,1.0,6.0,18.0,2.0,3.0,1.25,1.0,0.0,0.0,2.0,3.0,0.0,11.0,0.0,4.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,5.0,4.0,2.0
5775855,git@github.com:apache/syncope.git,feature envy,function,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAPlainSchemaDAO.java,80,87,JPAPlainSchemaDAO,class,findByKeyword,80,87,0,2,1,0,0,0,0,0,0,0,0,1.3333333333333333,4.0,12.0,66.0,1.0,36.0,1.0,3.0,0.0,1.0,3.0,9.0,0.0,43.0,0.0,12.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,7.0,2.0,1.0
5774985,git@github.com:apache/syncope.git,long method,function,client/idrepo/console/src/main/java/org/apache/syncope/client/console/rest/ReportRestClient.java,118,122,ReportRestClient,class,countExecutions,118,122,0,2,1,0,0,0,0,0,0,0,0,1.1904761904761905,1.0,23.0,83.0,1.0,210.0,1.05,4.0,1.0,0.0,1.0,21.0,0.0,74.0,0.0,25.0,0.9523809523809523,0.0,1.0,7.0,0.0,1.0,0.0,4.0,1.0,1.0
5762348,git@github.com:apache/syncope.git,long method,function,core/idrepo/logic/src/main/java/org/apache/syncope/core/logic/ReportTemplateLogic.java,145,164,ReportTemplateLogic,class,delete,145,164,0,2,1,0,0,0,0,0,0,0,0,3.375,12.0,15.0,97.0,2.0,0.0,0.761904761904762,8.0,0.0,0.0,3.0,8.0,0.0,44.0,1.0,27.0,1.0,2.0,3.0,12.0,2.0,0.5,1.0,14.0,9.0,1.0
5769222,git@github.com:apache/syncope.git,blob,class,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/RealmTO.java,36,132,RealmTO,class,RealmTO,36,132,,4,0,2,3,0,,1,1,0,,1.0,0.0,2.0,55.0,0.0,93.0,0.9642857142857143,1.0,12.0,0.0,10.0,15.0,0.0,15.0,0.05714285714285714,15.0,0.2,,,,,,,,,
5763217,git@github.com:apache/syncope.git,long method,function,client/idm/console/src/main/java/org/apache/syncope/client/console/topology/TopologyWebSocketBehavior.java,321,339,ResourceChecker,class,call,321,339,0,1,1,0,0,0,0,0,0,0,0,2.0,1.0,4.0,19.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,14.0,1.0,4.0,1.0,1.0,3.0,7.0,1.0,0.0,2.0,16.0,3.0,0.0
5767507,git@github.com:apache/syncope.git,long method,function,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/ApplicationDataBinderImpl.java,98,106,ApplicationDataBinderImpl,class,getPrivilegeTO,98,106,0,2,1,0,0,0,0,0,0,0,0,2.25,24.0,10.0,56.0,0.0,4.0,0.888888888888889,6.0,0.0,0.0,3.0,4.0,0.0,56.0,0.16666666666666666,9.0,1.0,8.0,1.0,3.0,2.0,0.0,0.0,8.0,10.0,1.0
5769657,git@github.com:apache/syncope.git,long method,function,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/MappingManagerImpl.java,831,860,MappingManagerImpl,class,setIntValues,831,860,0,2,1,0,0,0,0,0,0,0,0,18.5,73.0,59.0,548.0,0.0,3.0,0.9333333333333333,66.0,0.0,0.0,15.0,10.0,0.0,245.0,0.75,185.0,1.0,5.0,9.0,11.0,4.0,0.2857142857142857,3.0,21.0,14.0,3.0
5766093,git@github.com:apache/syncope.git,data class,class,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/user/JPAURelationship.java,35,86,JPAURelationship,class,JPAURelationship,35,86,,2,1,0,0,0,0,0,0,0,0,1.1666666666666667,2.0,10.0,33.0,2.0,9.0,0.96,2.0,3.0,0.0,5.0,6.0,0.0,11.0,0.2,7.0,0.5,,,,,,,,,
5773565,git@github.com:apache/syncope.git,blob,class,client/idrepo/ui/src/main/java/org/apache/syncope/client/ui/commons/wizards/AjaxWizard.java,344,367,NewItemFinishEvent,class,NewItemFinishEvent,344,367,,6,0,0,1,0,,0,1,0,,1.0,0.0,3.0,13.0,1.0,1.0,0.75,1.0,3.0,0.0,2.0,3.0,0.0,5.0,0.3333333333333333,4.0,0.0,,,,,,,,,
5775703,git@github.com:apache/syncope.git,blob,class,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/PagedResult.java,35,135,PagedResult,class,PagedResult,35,135,,6,0,1,2,0,,1,1,0,,1.2307692307692308,0.0,4.0,64.0,0.0,22.0,0.8095238095238096,4.0,10.0,0.0,7.0,13.0,0.0,35.0,0.358974358974359,16.0,0.23076923076923078,,,,,,,,,
5761917,git@github.com:apache/systemml.git,feature envy,function,src/main/java/org/apache/sysml/runtime/compress/cocode/PlanningCoCodingGroup.java,116,123,PlanningCoCodingGroup,class,equals,116,123,0,6,0,0,1,0,,0,1,0,,1.5833333333333333,4.0,3.0,75.0,0.0,29.0,0.8888888888888888,5.0,6.0,0.0,5.0,10.0,0.0,31.0,0.2222222222222222,19.0,0.4,0.0,2.0,2.0,0.0,1.0,1.0,6.0,3.0,1.0
5735198,git@github.com:apache/systemml.git,blob,class,src/main/java/org/apache/sysml/runtime/matrix/mapred/MRBaseForCommonInstructions.java,58,311,MRBaseForCommonInstructions,class,MRBaseForCommonInstructions,58,311,,6,0,1,2,0,,1,1,0,,7.714285714285714,33.0,34.0,157.0,1.0,15.0,0.8809523809523809,26.0,0.0,2.0,7.0,7.0,2.0,68.0,1.0,54.0,0.5,,,,,,,,,
5718244,git@github.com:apache/systemml.git,blob,class,src/main/java/org/apache/sysml/runtime/instructions/spark/utils/RDDSortUtils.java,431,475,ConvertToBinaryBlockFunction,class,ConvertToBinaryBlockFunction,431,475,,6,0,0,1,0,,0,1,0,,4.0,2.0,4.0,27.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,1.0,0.0,14.0,1.0,8.0,1.0,,,,,,,,,
5717998,git@github.com:apache/systemml.git,long method,function,src/main/java/org/apache/sysml/utils/Explain.java,1103,1141,Explain,class,countCompiledInstructions,1103,1141,0,6,0,1,2,0,,1,1,0,,4.979166666666667,126.0,47.0,691.0,0.0,1120.0,0.9858156028368795,21.0,1.0,0.0,6.0,48.0,0.0,256.0,1.0,239.0,0.9615384615384616,9.0,10.0,4.0,3.0,0.0,5.0,26.0,17.0,5.0
5718043,git@github.com:apache/systemml.git,long method,function,src/main/java/org/apache/sysml/runtime/instructions/spark/utils/RDDSortUtils.java,332,347,ExtractDoubleValuesWithIndexFunction,class,call,332,347,0,2,1,0,0,0,0,0,0,0,0,1.5,2.0,5.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,9.0,1.0,3.0,1.0,2.0,2.0,4.0,2.0,0.3333333333333333,1.0,11.0,10.0,1.0
5735246,git@github.com:apache/systemml.git,blob,class,src/main/java/org/apache/sysml/runtime/instructions/cp/MMTSJCPInstruction.java,29,73,MMTSJCPInstruction,class,MMTSJCPInstruction,29,73,,2,1,0,0,0,0,0,0,0,0,1.25,4.0,9.0,28.0,4.0,1.0,0.75,2.0,1.0,0.0,2.0,3.0,0.0,17.0,1.0,5.0,0.6666666666666666,,,,,,,,,
5750397,git@github.com:apache/tajo.git,blob,class,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/thirdparty/orc/WriterImpl.java,1041,1082,DoubleTreeWriter,class,DoubleTreeWriter,1041,1082,,6,0,0,1,0,,0,1,0,,1.75,1.0,8.0,31.0,1.0,0.0,0.5,4.0,0.0,0.0,2.0,3.0,0.0,19.0,1.0,7.0,1.0,,,,,,,,,
5723163,git@github.com:apache/tajo.git,long method,function,tajo-core/src/main/java/org/apache/tajo/parser/sql/SQLAnalyzer.java,1758,1769,SQLAnalyzer,class,visitDatetime_literal,1758,1769,0,2,1,0,0,0,0,0,0,0,0,4.009174311926605,152.0,237.0,1337.0,1.0,5886.0,0.0,62.0,0.0,0.0,0.0,109.0,0.0,910.0,0.0,437.0,1.0,0.0,4.0,6.0,0.0,1.0,3.0,10.0,1.0,1.0
5742756,git@github.com:apache/tajo.git,blob,class,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/thirdparty/orc/TreeReaderFactory.java,104,194,TreeReader,class,TreeReader,104,194,,2,1,0,0,0,0,0,0,0,0,2.1,1.0,16.0,57.0,0.0,10.0,0.761904761904762,5.0,1.0,2.0,3.0,8.0,0.0,24.0,1.0,21.0,0.5,,,,,,,,,
5748379,git@github.com:apache/tajo.git,long method,function,tajo-plan/src/main/java/org/apache/tajo/plan/util/ExprFinder.java,61,79,ExprFinder,class,visit,61,79,0,2,1,0,0,0,0,0,0,0,0,2.6666666666666665,3.0,9.0,30.0,2.0,3.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,15.0,1.0,8.0,1.0,3.0,5.0,8.0,2.0,0.0,2.0,14.0,6.0,3.0
5732518,git@github.com:apache/tajo.git,data class,class,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/optimizer/ConstantPool.java,43,249,ConstantPool,class,ConstantPool,43,249,,2,1,0,0,0,0,0,0,0,0,2.5625,12.0,5.0,152.0,1.0,86.0,0.8933333333333333,10.0,1.0,0.0,5.0,16.0,0.0,55.0,0.1794871794871795,41.0,1.0,,,,,,,,,
5732162,git@github.com:apache/tajo.git,feature envy,function,tajo-plan/src/main/java/org/apache/tajo/plan/joinorder/JoinEdge.java,47,49,JoinEdge,class,hasJoinQual,47,49,0,2,1,0,0,0,0,0,0,0,0,1.0,5.0,5.0,33.0,0.0,0.0,0.775,1.0,8.0,0.0,4.0,11.0,0.0,22.0,0.5454545454545454,12.0,0.2727272727272727,1.0,1.0,1.0,1.0,0.5,0.0,2.0,2.0,0.0
5759451,git@github.com:apache/tajo.git,long method,function,tajo-storage/tajo-storage-common/src/main/java/org/apache/tajo/storage/TablespaceManager.java,334,344,TablespaceManager,class,removeTablespaceForTest,334,344,0,2,1,0,0,0,0,0,0,0,0,2.4,21.0,28.0,217.0,0.0,286.0,0.957983193277311,7.0,5.0,0.0,17.0,29.0,0.0,130.0,0.0,72.0,0.6875,0.0,2.0,3.0,0.0,1.0,2.0,8.0,5.0,1.0
5749626,git@github.com:apache/tajo.git,long method,function,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/ExternalSortExec.java,352,373,ExternalSortExec,class,calculateFanout,352,373,0,2,1,0,0,0,0,0,0,0,0,3.3636363636363638,34.0,42.0,625.0,3.0,51.0,0.9083333333333334,13.0,2.0,0.0,20.0,19.0,0.0,157.0,0.5714285714285714,74.0,0.8571428571428571,0.0,4.0,3.0,0.0,1.0,2.0,11.0,9.0,4.0
5760043,git@github.com:apache/tajo.git,long method,function,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/util/ASMifier.java,1075,1081,ASMifier,class,declareFrameTypes,1075,1081,0,2,1,0,0,0,0,0,0,0,0,3.6363636363636362,41.0,13.0,795.0,1.0,696.0,0.8910256410256411,49.0,0.0,0.0,6.0,53.0,0.0,218.0,0.35412262156448204,200.0,1.0,0.0,3.0,1.0,0.0,1.0,2.0,4.0,3.0,2.0
5743113,git@github.com:apache/tajo.git,feature envy,function,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/MethodWriter.java,2145,2559,MethodWriter,class,resizeInstructions,2145,2559,0,6,0,2,3,0,,1,1,0,,10.777777777777779,133.0,18.0,1450.0,1.0,26.0,0.9127906976744186,79.0,0.0,0.0,56.0,44.0,0.0,384.0,0.59,485.0,1.0,40.0,79.0,25.0,8.0,0.2857142857142857,6.0,275.0,79.0,0.0
5719331,git@github.com:apache/tajo.git,feature envy,function,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/util/CheckMethodAdapter.java,1385,1393,CheckMethodAdapter,class,getLabelField,1385,1393,0,2,1,0,0,0,0,0,0,0,0,4.153846153846154,35.0,21.0,621.0,1.0,864.0,0.9544072948328267,22.0,0.0,0.0,14.0,48.0,1.0,174.0,0.39,216.0,0.9615384615384616,1.0,2.0,2.0,1.0,0.0,2.0,7.0,4.0,1.0
5732513,git@github.com:apache/tajo.git,blob,class,tajo-core/src/main/java/org/apache/tajo/engine/function/FailFunction.java,32,70,FailFunction,class,FailFunction,32,70,,2,1,0,0,0,0,0,0,0,0,2.5,3.0,5.0,24.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,5.0,1.0,,,,,,,,,
5731614,git@github.com:apache/tajo.git,feature envy,function,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/optimizer/Constant.java,219,232,Constant,class,set,219,232,0,2,1,0,0,0,0,0,0,0,0,4.363636363636363,1.0,2.0,144.0,0.0,0.0,0.6,19.0,1.0,0.0,10.0,9.0,0.0,52.0,0.0,48.0,0.5,1.0,2.0,4.0,1.0,0.8571428571428571,1.0,11.0,13.0,4.0
5752009,git@github.com:apache/tajo.git,long method,function,tajo-storage/tajo-storage-jdbc/src/main/java/org/apache/tajo/storage/jdbc/SQLBuilder.java,102,131,SQLBuilder,class,visit,102,131,0,2,1,0,0,0,0,0,0,0,0,2.272727272727273,16.0,16.0,96.0,0.0,33.0,0.8888888888888888,6.0,0.0,0.0,2.0,10.0,0.0,69.0,0.13333333333333333,25.0,1.0,1.0,6.0,8.0,1.0,0.0,1.0,21.0,4.0,3.0
5799314,git@github.com:apache/tapestry-5.git,blob,class,tapestry-core/src/main/java/org/apache/tapestry5/internal/services/RequestSecurityManagerImpl.java,26,126,RequestSecurityManagerImpl,class,RequestSecurityManagerImpl,26,126,,2,1,0,0,0,0,0,0,0,0,2.6666666666666665,8.0,10.0,43.0,0.0,6.0,0.8,6.0,1.0,0.0,5.0,5.0,0.0,20.0,0.3333333333333333,16.0,1.0,,,,,,,,,
